Date,水産・農林業,その他,医薬品,情報･通信業,小売業,建設業,サービス業,不動産業,非鉄金属,鉱業,その他製品,卸売業,化学,機械,その他金融業,食料品,精密機器,陸運業,証券･商品先物取引業,電気機器,金属製品,繊維製品,ガラス･土石製品,輸送用機器,電気･ガス業,石油･石炭製品,パルプ・紙,ゴム製品,鉄鋼,銀行業,保険業,海運業,倉庫･運輸関連業,空運業
2026-06-25,34.0,7549.4,1297.0,7627.8,2997.6,1420.2,1977.2,954.8,10994.3,210.7,1338.8,2906.5,3482.1,5962.3,549.0,1561.9,1096.6,892.8,406.1,67469.1,732.6,188.7,1277.2,2392.6,689.6,224.7,103.9,270.5,386.1,4308.2,1250.3,436.5,66.4,137.7
2026-06-26,32.5,7935.3,1161.3,7057.1,2836.1,1290.5,1841.2,912.7,11315.5,201.1,1361.4,2787.4,3337.5,5488.8,469.5,1495.1,1085.4,753.7,398.8,66537.7,724.3,171.2,1185.7,2306.8,675.3,164.6,87.9,246.4,374.8,3665.8,1197.5,404.4,53.6,135.6
2026-06-29,35.5,7692.3,1329.7,7313.7,3022.7,1363.9,1910.4,990.1,10902.5,210.6,1512.3,3039.2,3430.0,5497.4,485.2,1504.3,1133.1,819.1,439.1,68710.4,741.7,150.6,1169.1,2518.8,674.5,181.7,101.3,269.2,399.2,3780.3,1400.9,408.0,62.8,136.2
2026-06-30,33.6,7118.7,1383.5,7196.7,3012.9,1346.9,1908.1,1014.9,8286.2,215.9,1503.3,3033.6,3269.1,5276.4,475.6,1504.0,1137.6,846.1,445.9,65763.8,702.5,144.8,1118.3,2572.0,669.8,186.7,104.8,272.8,411.7,3703.2,1420.5,400.2,67.0,135.2
2026-07-01,34.1,6644.7,1367.2,7043.5,3042.2,1339.5,1918.4,1000.5,7403.4,212.0,1463.7,2820.8,3269.4,5401.6,468.9,1515.7,1140.7,843.2,439.5,62519.8,869.9,150.1,1107.3,2729.7,696.0,187.4,101.9,276.3,419.9,3598.8,1358.2,412.2,71.8,136.7
2026-07-02,36.4,6284.1,1416.4,6877.9,2996.4,1331.1,2026.6,1008.5,6821.3,198.4,1431.1,2760.3,3243.7,5369.1,479.5,1525.3,1147.0,866.0,451.2,63202.4,1008.3,154.3,1086.0,2946.2,706.4,178.7,101.2,294.0,443.2,3781.9,1363.5,405.1,75.8,178.6
2026-07-03,37.1,5987.6,1499.1,6632.1,2997.3,1299.6,2041.0,984.0,6291.3,179.7,1395.4,2603.3,3146.3,5447.1,487.5,1463.4,1087.6,880.0,442.0,63708.0,1128.7,159.9,1025.2,2886.9,696.0,173.9,100.2,288.5,444.5,3760.0,1350.2,387.9,77.5,191.5
2026-07-06,33.6,5997.3,1388.5,6093.2,2807.9,1227.0,1986.1,915.7,5736.1,163.5,1230.5,2455.2,3069.5,5758.4,452.2,1350.2,1032.5,832.0,434.7,61896.5,1304.2,162.5,950.1,2839.8,666.4,153.7,82.3,275.3,419.3,3648.3,1212.7,380.3,70.6,203.6
2026-07-07,32.4,6187.1,1407.5,5977.2,2877.2,1224.3,2028.3,889.8,5452.8,162.2,1233.6,2519.5,3139.1,6020.0,453.9,1345.6,1044.9,828.9,483.3,62181.4,1434.0,176.7,943.7,2995.8,662.8,143.1,76.5,294.4,408.3,4138.9,1243.5,434.0,69.9,209.5
2026-07-08,32.1,6369.7,1480.5,6098.5,3018.0,1245.3,2088.3,895.6,5272.4,180.0,1243.7,2554.3,3106.4,6056.4,460.6,1398.7,1071.6,840.1,492.3,63129.1,1349.3,171.2,923.2,2893.4,645.5,144.1,76.2,301.4,400.9,4431.6,1259.8,431.3,67.2,216.3
2026-07-09,30.8,6169.9,1427.5,5538.5,3178.0,1237.4,2048.2,864.1,5181.1,187.4,1172.0,2396.5,3013.0,5917.6,445.7,1350.1,1088.9,844.6,484.1,61668.4,1256.8,168.3,882.0,2685.3,625.0,143.8,75.2,294.2,359.2,4263.4,1186.6,420.8,64.5,174.7
2026-07-10,32.0,5754.5,1364.4,5749.8,3471.2,1249.0,2056.8,840.8,5069.2,192.4,1109.0,2419.9,2939.0,5841.2,447.2,1357.6,1119.8,849.2,493.9,58302.9,1221.4,171.1,864.8,2701.5,619.5,149.1,71.2,287.6,354.1,4390.4,1212.2,437.1,65.1,160.6
2026-07-13,33.4,5662.7,1313.1,5864.5,3686.5,1223.8,2014.7,807.9,5120.0,194.5,1136.3,2372.9,2832.3,5507.7,452.3,1360.3,1131.9,826.4,477.3,58870.8,1393.4,167.9,843.1,2531.2,627.2,153.2,71.9,273.6,344.3,4567.1,1179.8,423.8,59.8,148.9
2026-07-14,37.5,5384.6,1237.0,6070.3,3661.5,1159.3,1986.5,769.7,5124.6,217.2,1104.1,2256.2,2727.3,5142.6,434.6,1297.0,1078.7,795.3,429.7,58795.6,1524.5,152.4,813.4,2321.6,625.9,151.1,68.1,260.7,347.2,4308.6,1117.4,374.4,53.8,140.4
2026-07-15,38.5,4863.0,1179.1,6106.0,3546.8,1148.6,1940.0,725.5,4877.8,210.6,1068.8,2192.1,2649.1,4915.3,423.8,1202.8,1110.9,792.3,453.6,56572.2,1565.1,152.7,759.3,2291.1,596.5,151.2,68.7,259.4,352.6,4504.9,1078.1,363.8,51.5,131.8
2026-07-16,38.6,4838.6,1228.7,6331.2,3468.0,1140.5,1931.1,710.8,4663.6,202.2,1140.2,2202.8,2608.1,4882.5,420.3,1229.4,1163.2,785.4,476.9,56382.0,1584.8,155.8,756.0,2387.9,584.1,149.1,66.3,256.5,368.4,4680.3,1089.3,353.8,51.2,127.4
2026-07-17,40.6,5474.0,1317.0,6375.4,3437.5,1206.9,1966.4,734.5,4653.7,204.7,1268.5,2283.1,2721.6,5095.4,451.3,1306.5,1256.1,816.3,526.8,55793.3,1568.0,153.0,836.1,2504.1,650.0,158.0,73.6,283.6,404.9,5171.2,1096.0,387.7,51.2,132.5
2026-07-21,40.9,5388.3,1430.3,6528.3,3370.0,1231.0,2071.5,778.7,4521.9,226.9,1348.7,2395.6,2748.6,5109.2,481.4,1392.5,1347.1,884.6,550.1,54582.9,1335.9,151.6,837.9,2624.0,662.0,169.5,80.1,304.1,436.0,5378.3,1198.9,420.8,54.4,135.6
2026-07-22,38.8,5312.8,1447.1,6315.3,3298.6,1228.5,2072.5,775.5,4539.9,204.8,1364.2,2463.9,2768.3,5286.6,496.9,1435.2,1392.4,889.1,554.6,54054.3,1139.8,147.1,822.2,2649.8,643.5,175.9,87.2,307.6,445.4,5408.8,1245.2,412.0,58.6,146.6
